User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
7718,34,Female,174,68,Cardio,59,646,122,15336,9.43,Medium,7.0,1.9,1847,66,38.4,28.5,Stressed,Neutral
7719,41,Female,154,86,Running,117,833,161,6816,3.83,Low,8.4,1.9,2023,52,38.4,28.5,Tired,Energized
7720,31,Other,163,96,Strength,42,738,134,4601,3.56,Low,7.6,1.9,3028,85,38.4,28.5,Stressed,Neutral
7721,44,Female,179,70,Cycling,39,799,126,18392,3.35,High,6.6,1.9,1536,66,38.4,28.5,Happy,Neutral
7722,51,Other,166,67,Cycling,26,721,106,1989,10.36,High,8.1,1.9,3246,65,38.4,28.5,Stressed,Neutral
7723,42,Female,150,78,Running,73,580,80,14736,10.29,Medium,6.6,1.9,2209,58,38.4,28.5,Stressed,Energized
7724,48,Other,163,59,Strength,53,493,145,8694,5.65,Medium,9.9,1.9,1560,83,38.4,28.5,Stressed,Fatigued
7725,50,Female,161,95,HIIT,106,328,129,2457,10.62,Medium,8.5,1.9,3819,73,38.4,28.5,Neutral,Fatigued
7726,52,Male,155,96,Cycling,23,988,170,7094,5.67,High,9.4,1.9,1872,63,38.4,28.5,Stressed,Energized
7727,18,Female,162,110,Running,71,558,113,12526,11.5,High,5.1,1.9,2161,69,38.4,28.5,Happy,Fatigued
7728,47,Male,166,104,Strength,50,789,90,12345,7.07,Medium,4.9,1.9,2496,74,38.4,28.5,Neutral,Energized
7729,37,Other,155,62,Cycling,28,716,123,9193,3.96,High,9.5,1.9,1558,67,38.4,28.5,Tired,Energized
7730,59,Female,197,117,Cardio,42,651,134,3320,7.51,Low,7.9,1.9,1800,86,38.4,28.5,Stressed,Energized
7731,33,Male,166,63,HIIT,45,941,117,4821,7.91,Medium,9.4,1.9,3467,61,38.4,28.5,Neutral,Neutral
7732,37,Other,175,59,Strength,15,607,106,1327,1.69,Low,6.3,1.9,3838,52,38.4,28.5,Stressed,Neutral
7733,46,Female,152,62,Cardio,119,405,160,8452,10.67,Low,7.8,1.9,2599,73,38.4,28.5,Stressed,Neutral
7734,36,Other,195,100,Cardio,86,613,96,6639,1.64,High,6.3,1.9,1754,67,38.4,28.5,Stressed,Energized
7735,58,Female,162,84,Strength,66,491,104,8739,6.91,Low,7.5,1.9,3333,62,38.4,28.5,Neutral,Neutral
7736,50,Male,195,84,HIIT,115,630,163,10815,11.25,Medium,8.9,1.9,1551,70,38.4,28.5,Stressed,Energized
7737,35,Other,197,108,Running,59,127,102,2756,9.42,High,5.1,1.9,1700,61,38.4,28.5,Tired,Neutral
7738,36,Male,183,94,Cardio,106,955,87,19495,7.74,High,5.1,1.9,1631,79,38.4,28.5,Tired,Energized
7739,20,Male,179,85,Strength,52,333,144,3124,12.79,Low,7.4,1.9,2248,51,38.4,28.5,Happy,Fatigued
7740,56,Other,185,77,HIIT,52,603,118,7265,7.39,High,5.7,1.9,3651,77,38.4,28.5,Happy,Energized
7741,21,Male,190,81,Strength,116,135,164,8317,3.63,Low,7.1,1.9,1714,82,38.4,28.5,Happy,Energized
7742,21,Male,182,101,Running,77,301,131,2303,10.29,Medium,5.2,1.9,2953,63,38.4,28.5,Tired,Neutral
7743,51,Other,161,104,Yoga,87,594,84,18733,13.76,Low,5.8,1.9,3664,57,38.4,28.5,Happy,Energized
7744,22,Female,190,89,Yoga,69,213,150,7168,0.8,Medium,9.1,1.9,2331,67,38.4,28.5,Happy,Fatigued
7745,48,Female,169,101,Cycling,66,887,170,7729,9.94,Medium,9.7,1.9,1559,84,38.4,28.5,Neutral,Neutral
7746,43,Female,192,115,Cycling,80,705,171,9213,6.38,Low,4.8,1.9,3335,70,38.4,28.5,Tired,Fatigued
7747,19,Male,174,91,HIIT,82,877,81,15117,10.02,High,5.4,1.9,3024,85,38.4,28.5,Tired,Energized
7748,30,Male,174,109,Cycling,61,776,163,7801,11.95,High,5.8,1.9,2646,63,38.4,28.5,Happy,Neutral
7749,56,Female,163,50,Yoga,39,841,86,14881,8.27,Low,4.2,1.9,2501,60,38.4,28.5,Stressed,Neutral
7750,59,Female,182,66,Yoga,26,324,155,11555,7.55,Medium,5.1,1.9,3945,75,38.4,28.5,Stressed,Neutral
7751,57,Male,188,84,HIIT,115,353,169,17029,0.76,Low,6.5,1.9,1784,84,38.4,28.5,Stressed,Fatigued
7752,27,Other,161,116,Yoga,47,206,171,16007,13.45,Low,8.2,1.9,2635,62,38.4,28.5,Happy,Energized
7753,42,Female,191,56,HIIT,75,919,95,3912,3.98,Medium,7.3,1.9,3130,60,38.4,28.5,Tired,Energized
7754,42,Male,197,76,Cardio,81,670,140,12034,0.59,Medium,4.9,1.9,2443,88,38.4,28.5,Tired,Energized
7755,19,Other,158,107,Cardio,73,624,84,2219,12.19,Low,4.2,1.9,2875,73,38.4,28.5,Stressed,Neutral
7756,45,Male,191,54,Running,110,119,139,16377,11.57,Medium,7.6,1.9,2380,59,38.4,28.5,Stressed,Energized
7757,45,Male,175,77,Cycling,53,646,145,8288,8.03,Low,7.5,1.9,3147,85,38.4,28.5,Happy,Neutral
7758,57,Other,150,56,Cardio,45,199,94,10973,4.1,Low,8.3,1.9,2003,64,38.4,28.5,Stressed,Fatigued
7759,39,Other,150,89,HIIT,108,625,88,3148,1.93,High,4.2,1.9,3894,62,38.4,28.5,Tired,Energized
7760,21,Female,150,115,Yoga,113,203,165,16487,13.26,High,4.5,1.9,2602,54,38.4,28.5,Neutral,Fatigued
7761,20,Other,158,75,Yoga,25,369,89,17295,2.38,High,5.1,1.9,2133,51,38.4,28.5,Neutral,Energized
7762,45,Male,155,93,Cycling,92,607,133,9252,3.09,High,9.3,1.9,3130,58,38.4,28.5,Tired,Energized
7763,52,Female,174,84,Yoga,39,747,87,2461,7.42,Low,9.2,1.9,1962,62,38.4,28.5,Neutral,Energized
7764,36,Other,193,75,Strength,54,668,99,19290,1.21,High,5.5,1.9,2032,66,38.4,28.5,Tired,Fatigued
7765,35,Female,191,66,Running,118,857,98,2378,6.83,Low,9.3,1.9,1544,77,38.4,28.5,Tired,Fatigued
7766,44,Male,193,83,Running,65,118,87,2757,11.51,Medium,9.5,1.9,3732,81,38.4,28.5,Stressed,Energized
7767,27,Other,162,97,Yoga,93,432,123,18019,12.5,Low,5.4,1.9,2701,66,38.4,28.5,Neutral,Neutral
7768,20,Male,153,114,Cardio,10,573,109,17983,14.51,Low,8.2,1.9,3216,72,38.4,28.5,Tired,Neutral
7769,19,Female,198,101,Running,114,566,99,9454,9.09,Medium,9.6,1.9,1797,54,38.4,28.5,Stressed,Energized
7770,34,Female,152,64,Cycling,57,626,138,15397,14.35,Medium,4.6,1.9,1647,89,38.4,28.5,Stressed,Energized
7771,42,Other,168,105,Cycling,110,441,178,11530,12.6,Medium,7.8,1.9,2526,56,38.4,28.5,Stressed,Neutral
7772,46,Female,186,114,HIIT,67,887,164,3996,14.33,Low,9.5,1.9,1657,62,38.4,28.5,Neutral,Fatigued
7773,21,Male,197,96,Running,117,284,174,15559,2.25,Medium,6.2,1.9,2692,79,38.4,28.5,Stressed,Neutral
7774,59,Female,168,50,HIIT,38,368,87,16289,5.29,High,5.3,1.9,2082,85,38.4,28.5,Stressed,Neutral
7775,39,Male,174,80,Cycling,76,421,137,11992,10.95,Low,5.6,1.9,2542,53,38.4,28.5,Tired,Fatigued
7776,23,Male,151,87,Cardio,96,349,143,17345,9.86,High,7.5,1.9,1788,69,38.4,28.5,Happy,Fatigued
7777,36,Male,194,80,HIIT,105,715,120,3810,2.51,Low,7.3,1.9,3653,80,38.4,28.5,Tired,Fatigued
7778,48,Male,181,118,Cardio,102,817,91,18240,11.97,Low,6.8,1.9,2080,70,38.4,28.5,Stressed,Energized
7779,32,Male,159,82,Running,46,377,123,1276,6.0,Low,6.9,1.9,2555,53,38.4,28.5,Stressed,Fatigued
7780,26,Other,150,95,Yoga,37,165,150,3994,12.26,Medium,4.5,1.9,2656,73,38.4,28.5,Neutral,Fatigued
7781,32,Other,181,88,HIIT,39,935,156,13385,10.87,High,8.0,1.9,3101,63,38.4,28.5,Neutral,Energized
7782,47,Male,179,90,Cardio,78,725,135,15607,2.93,Low,6.8,1.9,2952,50,38.4,28.5,Tired,Neutral
7783,38,Other,177,94,HIIT,28,604,124,1385,7.65,Medium,8.0,1.9,2776,80,38.4,28.5,Tired,Neutral
7784,55,Female,186,66,Cycling,57,648,116,12780,14.55,High,8.9,1.9,2601,50,38.4,28.5,Tired,Fatigued
7785,59,Female,184,61,Cardio,117,185,125,7097,5.83,High,6.6,1.9,1621,81,38.4,28.5,Tired,Energized
7786,56,Male,152,65,Cardio,24,428,155,11926,11.19,Low,5.9,1.9,2889,75,38.4,28.5,Happy,Neutral
7787,36,Female,153,66,Running,78,444,133,18303,9.83,Low,9.2,1.9,1528,78,38.4,28.5,Happy,Energized
7788,46,Other,179,54,Strength,99,104,83,1960,6.03,High,6.7,1.9,3672,79,38.4,28.5,Neutral,Neutral
7789,41,Other,161,97,Strength,94,317,171,3609,3.5,High,7.9,1.9,3897,62,38.4,28.5,Stressed,Neutral
7790,44,Male,187,77,Running,80,753,100,3326,8.42,High,7.6,1.9,2672,89,38.4,28.5,Happy,Energized
7791,30,Female,169,114,Cardio,46,223,107,11171,4.25,Low,8.1,1.9,1599,57,38.4,28.5,Happy,Energized
7792,26,Other,155,70,Strength,85,816,105,8750,1.47,Medium,6.5,1.9,3912,58,38.4,28.5,Tired,Energized
7793,40,Female,168,84,Cardio,102,675,146,17963,6.29,Medium,6.1,1.9,2046,60,38.4,28.5,Stressed,Neutral
7794,35,Female,175,56,Cardio,59,288,136,13783,0.56,Medium,4.6,1.9,2201,85,38.4,28.5,Stressed,Neutral
7795,26,Female,186,80,Cardio,77,773,172,19311,1.12,Medium,4.4,1.9,3347,65,38.4,28.5,Neutral,Fatigued
7796,32,Female,173,79,Cycling,113,938,136,12268,14.31,Medium,7.7,1.9,3869,83,38.4,28.5,Neutral,Neutral
7797,20,Female,196,73,Running,97,623,167,18218,3.96,High,8.4,1.9,1696,81,38.4,28.5,Tired,Fatigued
7798,21,Female,155,98,Running,12,663,178,5981,11.38,Medium,5.9,1.9,1588,79,38.4,28.5,Tired,Fatigued
7799,49,Other,156,106,Running,56,220,165,7804,10.11,High,8.2,1.9,2593,89,38.4,28.5,Happy,Fatigued
7800,35,Other,172,64,Cardio,86,335,139,17759,2.13,Medium,7.2,1.9,3254,70,38.4,28.5,Happy,Neutral
7801,54,Male,197,86,Cycling,45,755,141,11847,8.81,Low,5.0,1.9,3808,74,38.4,28.5,Neutral,Neutral
7802,50,Other,167,57,Running,114,966,106,16864,5.98,Medium,5.9,1.9,1795,52,38.4,28.5,Happy,Fatigued
7803,19,Male,170,61,Cardio,30,351,114,13227,3.81,High,7.9,1.9,2496,86,38.4,28.5,Neutral,Neutral
7804,25,Other,181,101,Strength,97,866,120,6845,8.34,Low,4.2,1.9,2457,82,38.4,28.5,Stressed,Energized
7805,21,Other,175,116,Cardio,109,792,126,15206,4.17,High,6.1,1.9,2114,63,38.4,28.5,Stressed,Energized
7806,19,Male,168,65,HIIT,83,775,154,8154,4.8,Medium,6.9,1.9,3053,56,38.4,28.5,Stressed,Energized
7807,53,Female,151,98,Cardio,71,239,96,1841,12.58,Low,4.6,1.9,1839,54,38.4,28.5,Tired,Neutral
7808,48,Male,161,87,Cardio,73,167,98,3686,4.32,Medium,5.8,1.9,2633,76,38.4,28.5,Tired,Neutral
7809,29,Female,159,72,Strength,30,528,121,12153,1.07,Medium,7.2,1.9,2176,82,38.4,28.5,Happy,Neutral
7810,26,Other,169,89,Cardio,68,771,82,11965,9.17,Low,4.3,1.9,1765,52,38.4,28.5,Neutral,Energized
7811,51,Other,158,116,Cardio,102,572,112,4339,13.65,Low,9.4,1.9,1972,86,38.4,28.5,Tired,Neutral
7812,26,Male,191,62,Strength,24,459,80,11861,2.56,Medium,7.1,1.9,3952,80,38.4,28.5,Tired,Neutral
7813,22,Male,153,99,Cardio,112,877,161,14453,1.53,High,4.4,1.9,1838,68,38.4,28.5,Happy,Energized
7814,30,Male,185,83,Cycling,44,445,167,4970,2.03,Low,5.8,1.9,2099,51,38.4,28.5,Happy,Energized
7815,56,Male,164,71,HIIT,17,528,108,5595,12.84,High,6.0,1.9,2993,64,38.4,28.5,Stressed,Fatigued
7816,40,Other,184,117,Yoga,88,105,170,12716,8.15,Medium,4.6,1.9,2480,68,38.4,28.5,Neutral,Fatigued
7817,22,Female,156,84,Cardio,90,378,110,16935,11.28,Low,7.2,1.9,2695,84,38.4,28.5,Neutral,Neutral
7818,21,Male,155,112,Cycling,116,641,93,10627,6.96,High,4.9,1.9,2657,72,38.4,28.5,Neutral,Neutral
7819,31,Other,191,83,Running,18,663,166,9642,1.06,High,8.6,1.9,2172,55,38.4,28.5,Happy,Fatigued
7820,49,Male,199,72,Cardio,86,595,173,6007,0.74,Low,9.2,1.9,3699,80,38.4,28.5,Happy,Fatigued
7821,56,Male,191,70,Yoga,69,178,87,12652,5.19,High,9.6,1.9,3459,78,38.4,28.5,Stressed,Fatigued
7822,37,Male,194,52,HIIT,18,946,138,12016,2.89,Medium,4.8,1.9,1576,81,38.4,28.5,Neutral,Energized
7823,56,Female,168,89,Yoga,61,320,149,8730,10.92,Low,6.6,1.9,2065,81,38.4,28.5,Stressed,Energized
7824,44,Other,181,73,Cycling,94,338,131,7593,10.02,Low,4.1,1.9,2278,60,38.4,28.5,Happy,Energized
7825,45,Female,173,111,Yoga,41,142,144,3471,2.72,Low,6.9,1.9,3021,69,38.4,28.5,Happy,Fatigued
7826,18,Female,161,102,HIIT,42,479,127,2035,2.1,High,7.9,1.9,3452,72,38.4,28.5,Neutral,Energized
7827,46,Other,163,67,Cardio,34,148,139,1698,3.84,High,6.1,1.9,3529,82,38.4,28.5,Stressed,Fatigued
7828,55,Female,157,116,Cycling,36,262,100,10575,5.04,Medium,9.5,1.9,2973,53,38.4,28.5,Stressed,Neutral
7829,57,Male,157,57,Strength,54,428,85,19354,1.76,High,9.7,1.9,3728,75,38.4,28.5,Happy,Fatigued
7830,38,Female,189,52,HIIT,22,313,90,9741,10.02,Low,5.5,1.9,3233,64,38.4,28.5,Tired,Neutral
7831,30,Other,156,76,HIIT,12,151,166,4483,13.02,Medium,4.6,1.9,2196,76,38.4,28.5,Tired,Energized
7832,51,Male,179,75,Running,19,931,124,8332,6.17,Low,9.4,1.9,3500,62,38.4,28.5,Stressed,Neutral
7833,41,Other,156,83,Yoga,19,722,102,8140,1.6,High,4.7,1.9,1616,74,38.4,28.5,Tired,Fatigued
7834,34,Male,196,89,Cycling,40,833,142,7763,13.79,Low,9.7,1.9,2447,68,38.4,28.5,Happy,Energized
7835,19,Male,171,100,Strength,57,980,102,8774,13.44,Low,7.4,1.9,2259,52,38.4,28.5,Happy,Energized
7836,53,Other,160,113,Cycling,30,994,99,16656,13.06,Low,7.3,1.9,2963,79,38.4,28.5,Happy,Energized
7837,25,Female,178,59,Yoga,25,429,167,12325,10.9,Medium,4.5,1.9,2757,85,38.4,28.5,Tired,Energized
7838,18,Other,164,81,Running,14,859,141,1966,4.24,Medium,4.5,1.9,1752,71,38.4,28.5,Tired,Energized
7839,29,Female,162,94,Cycling,37,427,157,18182,1.35,Medium,8.9,1.9,2209,82,38.4,28.5,Tired,Energized
7840,31,Other,183,59,Cycling,29,448,123,10854,6.04,Medium,6.8,1.9,2942,89,38.4,28.5,Happy,Fatigued
7841,30,Other,167,81,Cardio,82,659,177,3048,11.79,Low,8.4,1.9,3707,50,38.4,28.5,Neutral,Energized
7842,23,Male,190,106,Running,59,798,109,15535,14.61,High,6.4,1.9,3923,76,38.4,28.5,Happy,Fatigued
7843,44,Other,161,117,HIIT,101,314,137,15873,8.82,Medium,4.0,1.9,2764,80,38.4,28.5,Tired,Neutral
7844,35,Female,180,64,HIIT,12,769,147,17399,5.97,High,4.2,1.9,3652,75,38.4,28.5,Tired,Energized
7845,48,Male,167,75,HIIT,22,585,130,11023,5.02,Medium,4.8,1.9,2455,89,38.4,28.5,Stressed,Fatigued
7846,35,Male,173,102,Cycling,100,644,167,7174,11.96,High,4.1,1.9,2585,68,38.4,28.5,Happy,Neutral
7847,59,Other,153,92,HIIT,75,313,119,4267,1.74,High,5.0,1.9,1572,57,38.4,28.5,Happy,Neutral
7848,22,Female,191,79,HIIT,91,651,120,19715,0.61,High,5.7,1.9,2055,54,38.4,28.5,Tired,Energized
7849,26,Male,176,105,Running,117,192,103,12182,0.79,High,5.5,1.9,1850,78,38.4,28.5,Happy,Fatigued
7850,33,Male,191,58,Cardio,69,629,91,11927,5.64,Medium,7.4,1.9,1504,86,38.4,28.5,Stressed,Energized
7851,29,Female,163,54,Yoga,105,413,151,4386,4.81,High,7.7,1.9,2977,57,38.4,28.5,Happy,Energized
7852,29,Female,177,89,Strength,119,866,153,2375,5.39,High,4.2,1.9,1616,72,38.4,28.5,Tired,Energized
7853,50,Female,189,52,Cardio,25,115,104,2897,9.39,High,9.3,1.9,3772,73,38.4,28.5,Happy,Energized
7854,28,Other,158,101,Running,96,243,138,19643,14.44,Medium,8.7,1.9,2298,64,38.4,28.5,Neutral,Fatigued
7855,27,Other,152,101,Yoga,58,131,176,18458,5.4,High,4.8,1.9,2426,66,38.4,28.5,Happy,Neutral
7856,45,Other,186,65,Cardio,110,224,156,12378,5.23,Medium,5.9,1.9,3449,82,38.4,28.5,Neutral,Energized
7857,21,Other,159,95,Cardio,108,527,152,18827,2.56,Medium,6.6,1.9,3878,78,38.4,28.5,Neutral,Fatigued
7858,45,Male,196,60,HIIT,33,190,92,16581,14.39,High,5.4,1.9,2382,81,38.4,28.5,Stressed,Neutral
7859,52,Male,186,56,Cardio,55,908,144,9062,2.23,Low,7.7,1.9,3264,64,38.4,28.5,Stressed,Neutral
7860,47,Male,188,73,Cardio,93,185,87,8834,6.38,Medium,6.1,1.9,3813,69,38.4,28.5,Happy,Energized
7861,47,Male,168,50,Strength,59,709,91,12888,1.72,High,7.7,1.9,2310,59,38.4,28.5,Neutral,Fatigued
7862,49,Female,150,94,Running,104,412,167,7240,1.41,High,4.9,1.9,1538,67,38.4,28.5,Neutral,Energized
7863,33,Other,167,52,Yoga,32,953,116,9459,10.52,Medium,7.9,1.9,2709,89,38.4,28.5,Neutral,Fatigued
7864,30,Female,184,98,Strength,78,461,126,9300,9.13,High,6.1,1.9,3720,75,38.4,28.5,Tired,Energized
7865,50,Other,152,63,HIIT,18,309,89,3120,14.09,Medium,7.2,1.9,3432,74,38.4,28.5,Happy,Neutral
7866,46,Male,190,78,HIIT,48,244,128,4351,8.71,Medium,4.0,1.9,3374,79,38.4,28.5,Stressed,Energized
7867,38,Other,183,61,Cycling,73,417,88,2648,0.76,Low,5.4,1.9,1754,77,38.4,28.5,Happy,Fatigued
7868,54,Male,199,91,Cardio,34,589,97,3069,6.56,High,5.8,1.9,1682,54,38.4,28.5,Neutral,Fatigued
7869,51,Other,171,86,Yoga,25,260,110,13420,12.08,Medium,6.3,1.9,3679,76,38.4,28.5,Happy,Neutral
7870,21,Other,180,56,Cardio,41,275,130,4168,7.19,Low,5.6,1.9,1988,58,38.4,28.5,Tired,Energized
7871,35,Male,184,108,Cardio,112,999,115,7226,12.95,High,6.6,1.9,1757,69,38.4,28.5,Stressed,Neutral
7872,34,Female,191,110,Running,109,877,164,1342,14.9,Low,8.6,1.9,3735,57,38.4,28.5,Neutral,Neutral
7873,24,Female,168,110,Cycling,34,875,161,12178,11.05,Medium,5.6,1.9,2433,63,38.4,28.5,Stressed,Neutral
7874,40,Male,188,61,Strength,68,372,106,3615,11.44,Low,5.6,1.9,2884,75,38.4,28.5,Neutral,Energized
7875,40,Male,193,57,Cycling,63,636,139,17165,13.36,Medium,9.7,1.9,3227,59,38.4,28.5,Happy,Neutral
7876,25,Female,171,66,Running,39,263,146,3875,11.06,High,7.8,1.9,3514,56,38.4,28.5,Stressed,Fatigued
7877,21,Other,157,104,Cycling,21,688,136,4974,11.27,Medium,8.0,1.9,1839,77,38.4,28.5,Tired,Neutral
7878,53,Male,185,69,Strength,88,827,133,16501,4.12,Medium,6.8,1.9,2268,62,38.4,28.5,Neutral,Neutral
7879,31,Male,155,117,Cardio,102,449,119,13425,13.35,Low,6.6,1.9,3690,88,38.4,28.5,Stressed,Energized
7880,25,Female,179,87,Cardio,77,691,86,7429,11.44,Medium,4.5,1.9,3439,64,38.4,28.5,Tired,Energized
7881,27,Other,168,83,HIIT,49,851,174,3075,9.73,Low,6.0,1.9,3307,55,38.4,28.5,Neutral,Energized
7882,35,Other,154,115,Running,57,459,139,3600,11.39,Medium,5.0,1.9,3900,71,38.4,28.5,Stressed,Neutral
7883,58,Other,179,116,HIIT,58,794,125,15499,5.84,High,6.6,1.9,1736,77,38.4,28.5,Happy,Energized
7884,59,Male,159,89,Cycling,24,436,160,11022,14.5,Low,8.9,1.9,2565,67,38.4,28.5,Neutral,Neutral
7885,21,Other,192,64,Cardio,64,195,158,3753,8.51,Low,9.5,1.9,3981,52,38.4,28.5,Tired,Fatigued
7886,31,Female,167,111,Yoga,117,233,155,16165,0.98,Medium,5.1,1.9,2627,55,38.4,28.5,Neutral,Fatigued
7887,56,Female,174,50,Strength,104,750,173,8882,14.28,High,8.5,1.9,3941,72,38.4,28.5,Happy,Neutral
7888,53,Other,195,112,Cycling,27,848,80,2924,3.22,Medium,9.9,1.9,2771,69,38.4,28.5,Tired,Fatigued
7889,32,Other,194,73,Cycling,89,287,91,19823,13.84,Medium,8.0,1.9,3053,87,38.4,28.5,Stressed,Neutral
7890,35,Other,156,86,Cycling,78,956,103,10125,13.42,Low,6.1,1.9,3543,55,38.4,28.5,Stressed,Neutral
7891,59,Other,150,104,Running,32,694,176,1709,7.85,Low,5.9,1.9,2486,56,38.4,28.5,Happy,Fatigued
7892,40,Other,152,106,Yoga,30,680,106,6591,14.21,Medium,8.0,1.9,2914,85,38.4,28.5,Stressed,Energized
7893,46,Female,196,77,Running,13,738,150,16514,13.19,High,7.1,1.9,3555,83,38.4,28.5,Tired,Energized
7894,33,Other,171,112,Strength,56,746,145,9327,14.66,High,9.1,1.9,2412,63,38.4,28.5,Happy,Fatigued
7895,26,Male,156,53,Cycling,87,649,138,13941,13.22,High,8.5,1.9,1553,72,38.4,28.5,Happy,Neutral
7896,59,Male,198,73,Running,36,324,153,1030,2.81,Medium,8.1,1.9,1540,83,38.4,28.5,Stressed,Energized
7897,22,Male,170,67,Yoga,15,500,89,8389,4.42,Medium,9.0,1.9,2231,59,38.4,28.5,Stressed,Fatigued
7898,50,Female,186,73,Cardio,77,961,173,15006,2.49,High,7.5,1.9,2289,86,38.4,28.5,Happy,Energized
7899,51,Female,181,119,Yoga,113,721,127,13780,0.72,Low,5.2,1.9,3919,86,38.4,28.5,Stressed,Neutral
7900,27,Male,169,117,HIIT,85,222,122,9521,11.98,Medium,4.8,1.9,2359,68,38.4,28.5,Neutral,Fatigued
7901,43,Male,168,57,Cycling,76,541,172,19455,3.83,Low,9.3,1.9,2147,52,38.4,28.5,Tired,Neutral
7902,56,Female,184,67,Strength,110,383,127,5247,13.91,High,6.6,1.9,3584,89,38.4,28.5,Happy,Energized
7903,43,Female,197,85,Strength,25,151,139,8890,7.35,High,7.3,1.9,2870,59,38.4,28.5,Happy,Energized
7904,58,Male,166,88,HIIT,119,702,176,8777,14.26,Low,6.2,1.9,3628,87,38.4,28.5,Tired,Energized
7905,32,Other,170,115,Cycling,18,278,161,8761,12.81,Medium,6.7,1.9,3702,67,38.4,28.5,Happy,Energized
7906,51,Female,182,75,Cardio,30,477,80,18353,7.97,Medium,7.6,1.9,1547,84,38.4,28.5,Neutral,Fatigued
7907,24,Female,192,72,Running,94,926,131,13912,14.02,Medium,6.2,1.9,1952,63,38.4,28.5,Neutral,Fatigued
7908,22,Male,196,53,HIIT,69,960,140,15225,13.55,Medium,9.8,1.9,3957,63,38.4,28.5,Happy,Energized
7909,52,Female,198,92,Cardio,107,148,152,4412,4.9,Medium,7.5,1.9,3081,52,38.4,28.5,Tired,Fatigued
7910,25,Female,150,54,Running,110,178,145,8568,6.9,Low,9.8,1.9,1741,87,38.4,28.5,Neutral,Neutral
7911,26,Female,159,56,Running,52,857,108,8497,7.66,Low,4.5,1.9,1982,72,38.4,28.5,Happy,Fatigued
7912,45,Other,198,69,Strength,112,946,129,10968,5.95,High,9.5,1.9,3326,86,38.4,28.5,Tired,Energized
7913,24,Female,172,114,Cardio,72,858,122,18752,9.02,Low,8.9,1.9,2585,87,38.4,28.5,Neutral,Neutral
7914,24,Male,177,78,Cardio,84,895,95,13872,9.29,High,9.8,1.9,1847,84,38.4,28.5,Happy,Neutral
7915,24,Other,159,68,Strength,29,719,86,18862,2.0,Medium,8.6,1.9,3499,62,38.4,28.5,Tired,Neutral
7916,53,Female,170,95,Running,46,201,106,12417,14.42,Low,9.4,1.9,1953,56,38.4,28.5,Stressed,Fatigued
7917,45,Other,194,82,Cycling,56,577,162,16023,14.44,Medium,6.8,1.9,2670,63,38.4,28.5,Neutral,Energized
7918,28,Female,160,76,Cardio,39,174,82,7901,6.11,Medium,4.1,1.9,2952,51,38.4,28.5,Tired,Energized
7919,24,Other,188,114,Cycling,84,623,161,1655,6.4,Low,6.7,1.9,2399,54,38.4,28.5,Tired,Energized
7920,54,Male,174,65,Cardio,104,126,90,2338,1.89,Medium,9.1,1.9,3571,81,38.4,28.5,Stressed,Energized
7921,54,Female,167,108,Running,15,192,89,10569,1.78,Medium,6.3,1.9,1696,83,38.4,28.5,Neutral,Fatigued
7922,49,Other,162,111,HIIT,90,467,166,3930,14.62,Low,5.4,1.9,2779,88,38.4,28.5,Tired,Energized
7923,55,Female,198,70,Cardio,16,928,118,12212,1.32,High,9.2,1.9,1739,84,38.4,28.5,Neutral,Neutral
7924,54,Other,153,117,Cycling,89,985,115,3692,14.59,Medium,4.5,1.9,2230,57,38.4,28.5,Tired,Energized
7925,57,Male,162,94,Cycling,99,807,112,15032,8.92,High,5.2,1.9,2072,69,38.4,28.5,Tired,Fatigued
7926,21,Other,190,118,Yoga,100,885,93,3933,9.04,Low,9.4,1.9,3306,81,38.4,28.5,Neutral,Fatigued
7927,19,Other,163,55,Cycling,39,637,137,18463,7.14,High,9.6,1.9,3927,81,38.4,28.5,Neutral,Energized
7928,51,Other,161,98,Strength,102,872,177,8811,13.24,High,4.8,1.9,3862,74,38.4,28.5,Happy,Neutral
7929,32,Other,195,93,Cardio,52,477,154,6949,11.86,Medium,8.1,1.9,1547,68,38.4,28.5,Neutral,Neutral
7930,36,Female,163,66,Running,33,317,132,13562,11.04,Low,7.9,1.9,3129,85,38.4,28.5,Neutral,Energized
7931,53,Female,154,58,HIIT,72,504,128,10046,12.02,High,7.5,1.9,3817,77,38.4,28.5,Happy,Neutral
7932,23,Male,192,61,Running,25,757,140,2208,10.74,Medium,7.6,1.9,2929,80,38.4,28.5,Tired,Fatigued
7933,32,Other,186,68,Strength,24,375,99,1395,7.48,Medium,5.3,1.9,1702,56,38.4,28.5,Happy,Fatigued
7934,35,Other,178,59,Yoga,19,939,136,9688,2.59,Medium,9.7,1.9,3009,64,38.4,28.5,Happy,Energized
7935,24,Female,168,87,Strength,61,465,101,5586,7.21,Medium,8.4,1.9,2665,78,38.4,28.5,Happy,Energized
7936,46,Male,191,92,Strength,88,106,84,13834,7.31,High,7.9,1.9,2925,75,38.4,28.5,Stressed,Energized
7937,26,Male,183,110,HIIT,115,472,172,10374,4.18,High,8.5,1.9,3044,86,38.4,28.5,Stressed,Neutral
